Date,M1SL
2023-11-27,18009.0
2023-11-28,18009.0
2023-11-29,18009.0
2023-11-30,18009.0
2023-12-01,18012.3
2023-12-02,18012.3
2023-12-03,18012.3
2023-12-04,18012.3
2023-12-05,18012.3
2023-12-06,18012.3
2023-12-07,18012.3
2023-12-08,18012.3
2023-12-09,18012.3
2023-12-10,18012.3
2023-12-11,18012.3
2023-12-12,18012.3
2023-12-13,18012.3
2023-12-14,18012.3
2023-12-15,18012.3
2023-12-16,18012.3
2023-12-17,18012.3
2023-12-18,18012.3
2023-12-19,18012.3
2023-12-20,18012.3
2023-12-21,18012.3
2023-12-22,18012.3
2023-12-23,18012.3
2023-12-24,18012.3
2023-12-25,18012.3
2023-12-26,18012.3
2023-12-27,18012.3
2023-12-28,18012.3
2023-12-29,18012.3
2023-12-30,18012.3
2023-12-31,18012.3
2024-01-01,17977.0
2024-01-02,17977.0
2024-01-03,17977.0
2024-01-04,17977.0
2024-01-05,17977.0
2024-01-06,17977.0
2024-01-07,17977.0
2024-01-08,17977.0
2024-01-09,17977.0
2024-01-10,17977.0
2024-01-11,17977.0
2024-01-12,17977.0
2024-01-13,17977.0
2024-01-14,17977.0
2024-01-15,17977.0
2024-01-16,17977.0
2024-01-17,17977.0
2024-01-18,17977.0
2024-01-19,17977.0
2024-01-20,17977.0
2024-01-21,17977.0
2024-01-22,17977.0
2024-01-23,17977.0
2024-01-24,17977.0
2024-01-25,17977.0
2024-01-26,17977.0
2024-01-27,17977.0
2024-01-28,17977.0
2024-01-29,17977.0
2024-01-30,17977.0
2024-01-31,17977.0
2024-02-01,17935.2
2024-02-02,17935.2
2024-02-03,17935.2
2024-02-04,17935.2
2024-02-05,17935.2
2024-02-06,17935.2
2024-02-07,17935.2
2024-02-08,17935.2
2024-02-09,17935.2
2024-02-10,17935.2
2024-02-11,17935.2
2024-02-12,17935.2
2024-02-13,17935.2
2024-02-14,17935.2
2024-02-15,17935.2
2024-02-16,17935.2
2024-02-17,17935.2
2024-02-18,17935.2
2024-02-19,17935.2
2024-02-20,17935.2
2024-02-21,17935.2
2024-02-22,17935.2
2024-02-23,17935.2
2024-02-24,17935.2
2024-02-25,17935.2
2024-02-26,17935.2
2024-02-27,17935.2
2024-02-28,17935.2
2024-02-29,17935.2
2024-03-01,17998.2
2024-03-02,17998.2
2024-03-03,17998.2
2024-03-04,17998.2
2024-03-05,17998.2
2024-03-06,17998.2
2024-03-07,17998.2
2024-03-08,17998.2
2024-03-09,17998.2
2024-03-10,17998.2
2024-03-11,17998.2
2024-03-12,17998.2
2024-03-13,17998.2
2024-03-14,17998.2
2024-03-15,17998.2
2024-03-16,17998.2
2024-03-17,17998.2
2024-03-18,17998.2
2024-03-19,17998.2
2024-03-20,17998.2
2024-03-21,17998.2
2024-03-22,17998.2
2024-03-23,17998.2
2024-03-24,17998.2
2024-03-25,17998.2
2024-03-26,17998.2
2024-03-27,17998.2
2024-03-28,17998.2
2024-03-29,17998.2
2024-03-30,17998.2
2024-03-31,17998.2
2024-04-01,17990.0
2024-04-02,17990.0
2024-04-03,17990.0
2024-04-04,17990.0
2024-04-05,17990.0
2024-04-06,17990.0
2024-04-07,17990.0
2024-04-08,17990.0
2024-04-09,17990.0
2024-04-10,17990.0
2024-04-11,17990.0
2024-04-12,17990.0
2024-04-13,17990.0
2024-04-14,17990.0
2024-04-15,17990.0
2024-04-16,17990.0
2024-04-17,17990.0
2024-04-18,17990.0
2024-04-19,17990.0
2024-04-20,17990.0
2024-04-21,17990.0
2024-04-22,17990.0
2024-04-23,17990.0
2024-04-24,17990.0
2024-04-25,17990.0
2024-04-26,17990.0
2024-04-27,17990.0
2024-04-28,17990.0
2024-04-29,17990.0
2024-04-30,17990.0
2024-05-01,18036.4
2024-05-02,18036.4
2024-05-03,18036.4
2024-05-04,18036.4
2024-05-05,18036.4
2024-05-06,18036.4
2024-05-07,18036.4
2024-05-08,18036.4
2024-05-09,18036.4
2024-05-10,18036.4
2024-05-11,18036.4
2024-05-12,18036.4
2024-05-13,18036.4
2024-05-14,18036.4
2024-05-15,18036.4
2024-05-16,18036.4
2024-05-17,18036.4
2024-05-18,18036.4
2024-05-19,18036.4
2024-05-20,18036.4
2024-05-21,18036.4
2024-05-22,18036.4
2024-05-23,18036.4
2024-05-24,18036.4
2024-05-25,18036.4
2024-05-26,18036.4
2024-05-27,18036.4
2024-05-28,18036.4
2024-05-29,18036.4
2024-05-30,18036.4
2024-05-31,18036.4
