Datetime,Name,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase,Flood,Precipitation_forecast,Flood_forecast
2013-09-19,lagos,29.2,21.0,25.4,89.7,9.0,100.0,4.17,rain,25.9,232.3,1014.6,55.3,,0.32,0.0,,
2013-09-20,lagos,30.5,23.2,26.3,87.5,5.0,100.0,4.17,rain,29.5,231.1,1012.0,60.9,,0.53,0.0,,
2013-09-21,lagos,29.0,23.0,25.5,89.6,0.2,100.0,4.17,rain,27.7,252.1,1012.5,60.6,,0.56,0.0,,
2013-09-22,lagos,27.3,24.8,25.7,91.6,27.0,100.0,12.5,rain,27.7,258.3,1012.6,60.6,,0.6,0.0,,
2013-09-23,lagos,27.0,24.0,25.1,94.3,10.0,100.0,4.17,rain,33.5,253.0,1012.9,73.9,,0.63,0.0,,
2013-09-24,lagos,28.5,23.7,25.7,89.6,1.3,100.0,8.33,rain,33.5,219.1,1014.4,61.2,,0.66,0.0,,
2013-09-25,lagos,28.7,23.6,25.6,87.0,0.4,100.0,16.67,rain,24.1,232.3,1014.5,42.8,,0.69,0.0,,
2013-09-26,lagos,28.6,23.0,25.5,89.6,0.7,100.0,12.5,rain,23.8,238.8,1013.9,52.2,,0.72,0.0,,
2013-09-27,lagos,27.0,22.7,25.0,91.5,16.0,100.0,8.33,rain,22.3,219.9,1013.5,57.2,,0.75,0.0,,
2013-09-28,lagos,27.0,23.8,24.7,93.9,2.0,100.0,4.17,rain,24.1,189.6,1014.2,65.8,,0.79,0.0,,
2013-09-29,lagos,27.0,23.8,24.7,93.9,2.0,100.0,4.17,rain,24.1,189.6,1014.2,65.8,,0.79,0.0,,
2013-09-30,lagos,27.0,23.8,24.7,93.9,2.0,100.0,4.17,rain,24.1,189.6,1014.2,65.8,,0.79,0.0,,
2013-10-01,lagos,27.0,23.8,24.7,93.9,2.0,100.0,4.17,rain,24.1,189.6,1014.2,65.8,,0.79,0.0,,
2013-10-02,lagos,29.0,24.8,26.2,87.1,0.2,100.0,8.33,rain,22.3,238.0,1012.2,57.0,,0.92,0.0,,
2013-10-03,lagos,28.0,24.8,25.9,87.1,0.3,100.0,12.5,rain,25.9,207.7,1012.2,68.8,,0.95,0.0,,
2013-10-04,lagos,25.4,23.9,24.8,91.0,3.0,100.0,4.17,rain,20.5,253.1,1014.0,76.3,,0.98,0.0,,
2013-10-05,lagos,29.0,25.0,26.1,87.7,1.5,100.0,37.5,rain,27.7,232.0,1011.8,78.6,,0.0,0.0,,
2013-10-06,lagos,26.3,22.0,25.4,88.8,0.3,100.0,12.5,rain,19.1,229.2,1014.3,57.9,,0.05,0.0,,
2013-10-07,lagos,28.6,20.9,24.5,86.9,20.0,100.0,4.17,rain,14.8,216.3,1013.8,40.6,,0.09,0.0,,
2013-10-08,lagos,29.0,22.0,25.4,88.4,0.3,100.0,12.5,rain,18.0,242.4,1013.1,64.5,,0.12,0.0,,
2013-10-09,lagos,30.0,24.0,26.6,87.4,1.0,100.0,25.0,rain,22.3,221.4,1012.9,68.0,,0.16,0.0,,
2013-10-10,lagos,30.0,24.0,26.2,87.9,6.0,100.0,4.17,rain,29.5,241.0,1012.9,56.1,,0.19,0.0,,
2013-10-11,lagos,30.0,23.0,26.0,88.5,10.0,100.0,4.17,rain,22.0,244.6,1013.1,51.1,,0.23,0.0,,
2013-10-12,lagos,30.0,23.0,26.0,88.5,10.0,100.0,4.17,rain,22.0,244.6,1013.1,51.1,,0.23,0.0,,
2013-10-13,lagos,30.0,24.0,26.7,84.8,0.2,100.0,8.33,rain,29.5,217.6,1012.4,65.8,,0.3,0.0,,
2013-10-14,lagos,29.4,22.0,26.1,85.8,30.0,100.0,4.17,rain,18.4,213.5,1011.9,54.8,,0.34,0.0,,
2013-10-15,lagos,28.0,23.0,25.7,89.2,10.0,100.0,8.33,rain,25.9,184.4,1013.0,62.7,,0.37,0.0,,
2013-10-16,lagos,30.5,23.5,26.8,87.8,0.1,100.0,4.17,rain,15.1,222.9,1012.9,42.9,,0.41,0.0,,
2013-10-17,lagos,30.5,23.5,26.8,87.8,0.1,100.0,4.17,rain,15.1,222.9,1012.9,42.9,,0.41,0.0,,
2013-10-18,lagos,31.0,24.0,27.0,83.7,0.3,100.0,8.33,rain,20.5,205.8,1012.3,53.3,,0.48,0.0,,
2013-10-19,lagos,31.0,24.7,27.3,84.1,0.3,100.0,4.17,rain,18.4,228.0,1012.2,53.1,,0.5,0.0,,
2013-10-20,lagos,30.8,24.4,27.4,84.0,0.1,100.0,4.17,rain,27.7,212.4,1012.0,55.9,,0.55,0.0,,
2013-10-21,lagos,29.6,22.0,25.6,86.8,12.0,100.0,8.33,rain,16.6,196.3,1012.5,52.5,,0.58,0.0,,
2013-10-22,lagos,29.5,23.0,25.8,85.5,2.0,100.0,4.17,rain,20.5,187.3,1012.5,54.4,,0.61,0.0,,
2013-10-23,lagos,31.4,22.6,26.7,83.5,9.0,100.0,4.17,rain,15.5,220.7,1012.6,52.3,,0.64,0.0,,
2013-10-24,lagos,31.4,22.6,26.7,83.5,9.0,100.0,4.17,rain,15.5,220.7,1012.6,52.3,,0.64,0.0,,
2013-10-25,lagos,31.4,22.6,26.7,83.5,9.0,100.0,4.17,rain,15.5,220.7,1012.6,52.3,,0.64,0.0,,
2013-10-26,lagos,31.4,22.6,26.7,83.5,9.0,100.0,4.17,rain,15.5,220.7,1012.6,52.3,,0.64,0.0,,
2013-10-27,lagos,31.4,22.6,26.7,83.5,9.0,100.0,4.17,rain,15.5,220.7,1012.6,52.3,,0.64,0.0,,
2013-10-28,lagos,31.4,25.5,27.1,86.3,5.0,100.0,4.17,rain,20.5,213.2,1012.8,72.5,,0.8,0.0,,
2013-10-29,lagos,29.2,24.2,26.6,88.0,3.2,100.0,54.17,rain,17.3,199.3,1012.5,85.4,,0.84,0.0,,
2013-10-30,lagos,30.8,24.9,27.4,84.5,1.0,100.0,33.33,rain,27.7,194.0,1010.5,67.1,,0.87,0.0,,
2013-10-31,lagos,31.0,24.8,26.7,88.1,0.7,100.0,29.17,rain,22.3,236.4,1010.8,59.1,,0.9,0.0,,
2013-11-01,lagos,28.1,24.0,26.1,88.1,2.2,100.0,41.67,rain,18.7,226.5,1010.3,62.3,,0.93,0.0,,
2013-11-02,lagos,30.2,25.0,27.1,86.4,8.0,100.0,4.17,rain,19.4,227.5,1009.5,66.4,,0.97,0.0,,
2013-11-03,lagos,31.0,21.6,25.9,86.4,24.0,100.0,4.17,rain,18.4,257.5,1010.3,52.6,,0.0,0.0,,
2013-11-04,lagos,32.0,23.9,25.6,89.5,56.0,100.0,4.17,rain,31.5,200.7,1011.1,50.5,,0.03,1.0,,
2013-11-05,lagos,29.6,24.0,25.8,88.5,49.0,100.0,4.17,rain,15.5,226.0,1012.9,49.8,,0.07,1.0,,
2013-11-06,lagos,30.0,23.0,25.9,88.3,2.3,100.0,37.5,rain,16.6,226.7,1012.6,55.6,,0.1,0.0,,
2013-11-07,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-08,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-09,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-10,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-11,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-12,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-13,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-14,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-15,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-16,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-17,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-18,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-19,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-20,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-21,lagos,27.5,26.9,27.1,85.9,0.3,100.0,4.17,rain,17.3,213.9,1012.6,41.6,,0.14,0.0,,
2013-11-22,lagos,31.5,25.0,27.6,83.4,0.4,100.0,16.67,rain,25.5,209.9,1009.6,61.0,,0.66,0.0,,
2013-11-23,lagos,29.0,24.9,26.7,85.4,0.1,100.0,4.17,rain,23.0,223.8,1010.8,61.4,,0.69,0.0,,
2013-11-24,lagos,29.0,24.9,26.7,85.4,0.1,100.0,4.17,rain,23.0,223.8,1010.8,61.4,,0.69,0.0,,
2013-11-25,lagos,30.6,24.5,27.1,84.6,0.1,100.0,4.17,rain,17.3,210.1,1009.9,51.2,,0.75,0.0,,
2013-11-26,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-11-27,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-11-28,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-11-29,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-11-30,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-12-01,lagos,30.4,24.2,27.1,83.8,0.3,100.0,12.5,rain,14.8,206.7,1009.2,59.2,,0.79,0.0,,
2013-12-02,lagos,29.4,25.0,27.0,85.3,35.0,100.0,4.17,rain,18.1,212.6,1011.5,52.6,,0.98,1.0,,
2013-12-03,lagos,28.0,24.8,26.5,88.6,0.2,100.0,8.33,rain,14.8,237.0,1012.4,47.6,,0.0,0.0,,
2013-12-04,lagos,32.0,24.9,27.2,87.0,0.1,100.0,4.17,rain,29.1,212.4,1012.5,56.7,,0.05,0.0,,
2013-12-05,lagos,31.4,24.0,27.3,85.7,0.2,100.0,4.17,rain,18.7,219.7,1011.7,55.4,,0.08,0.0,,
2013-12-06,lagos,30.0,24.0,26.6,84.7,0.2,100.0,8.33,rain,19.4,230.5,1011.1,54.0,,0.12,0.0,,
2013-12-07,lagos,29.0,24.0,25.3,87.0,4.0,100.0,4.17,rain,21.8,224.1,1011.1,53.3,,0.15,0.0,,
2013-12-08,lagos,32.0,23.0,26.2,85.2,3.0,100.0,4.17,rain,18.4,261.9,1011.5,52.7,,0.19,0.0,,
2013-12-09,lagos,33.0,23.9,27.3,84.2,7.0,100.0,4.17,rain,20.5,197.1,1011.1,52.2,,0.25,0.0,,
2013-12-10,lagos,33.0,23.9,27.3,84.2,7.0,100.0,4.17,rain,20.5,197.1,1011.1,52.2,,0.25,0.0,,
2013-12-11,lagos,30.8,25.0,27.5,84.9,0.2,100.0,8.33,rain,25.2,224.5,1012.6,57.1,,0.29,0.0,,
2013-12-12,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-13,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-14,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-15,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-16,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-17,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-18,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-19,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-20,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-21,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-22,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-23,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-24,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-25,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-26,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-27,lagos,32.0,24.0,27.3,87.0,0.1,100.0,4.17,rain,27.7,214.0,1012.7,53.3,,0.33,0.0,,
2013-12-28,lagos,27.9,27.1,27.5,85.8,0.3,100.0,12.5,rain,15.8,231.6,1012.7,78.4,,0.87,0.0,,
2013-12-29,lagos,28.1,27.1,27.5,85.1,0.7,100.0,29.17,rain,20.5,232.3,1012.7,95.0,,0.9,0.0,,
2013-12-30,lagos,27.7,27.0,27.3,85.9,0.4,100.0,16.67,rain,20.9,224.7,1012.7,94.3,,0.93,0.0,,
2013-12-31,lagos,27.7,27.0,27.3,85.9,0.4,100.0,16.67,rain,20.9,224.7,1012.7,94.3,,0.93,0.0,,
2014-01-01,Lagos,32.0,23.0,27.9,76.0,0.5,100.0,20.83,rain,29.5,197.0,1011.2,40.7,,0.0,0.0,,
2014-01-02,Lagos,30.5,23.8,26.1,79.3,12.0,100.0,4.17,rain,16.6,215.7,1010.7,43.1,,0.03,0.0,,
2014-01-03,Lagos,30.5,23.8,26.1,79.3,12.0,100.0,4.17,rain,16.6,215.7,1010.7,43.1,,0.03,0.0,,
2014-01-04,Lagos,32.5,23.0,26.7,81.9,0.1,100.0,4.17,rain,16.6,258.8,1011.4,51.2,,0.1,0.0,,
2014-01-05,Lagos,32.5,23.0,26.7,81.9,0.1,100.0,4.17,rain,16.6,258.8,1011.4,51.2,,0.1,0.0,,
2014-01-06,Lagos,31.7,23.0,26.5,84.9,0.3,100.0,8.33,rain,18.4,259.9,1010.5,31.7,,0.17,0.0,,
2014-01-07,Lagos,31.8,24.0,26.5,79.9,1.0,100.0,33.33,rain,22.3,235.4,1011.3,32.0,,0.2,0.0,,
2014-01-08,Lagos,27.7,26.5,27.0,83.5,3.6,100.0,66.67,rain,15.8,187.6,1011.3,1.2,,0.25,0.0,,
2014-01-09,Lagos,31.0,26.0,27.4,82.2,2.4,100.0,54.17,rain,16.2,199.5,1010.4,20.9,,0.27,0.0,,
2014-01-10,Lagos,28.1,26.8,27.3,83.0,7.2,100.0,91.67,rain,14.0,206.6,1010.4,83.0,,0.31,0.0,,
2014-01-11,Lagos,27.9,26.8,27.2,84.7,0.1,100.0,4.17,rain,14.4,194.3,1010.4,93.2,,0.34,0.0,,
2014-01-12,Lagos,27.9,26.8,27.2,84.7,0.1,100.0,4.17,rain,14.4,194.3,1010.4,93.2,,0.34,0.0,,
2014-01-13,Lagos,27.9,26.8,27.2,84.7,0.1,100.0,4.17,rain,14.4,194.3,1010.4,93.2,,0.34,0.0,,
2014-01-14,Lagos,27.9,26.8,27.2,84.7,0.1,100.0,4.17,rain,14.4,194.3,1010.4,93.2,,0.34,0.0,,
2014-01-15,Lagos,27.9,26.8,27.2,84.7,0.1,100.0,4.17,rain,14.4,194.3,1010.4,93.2,,0.34,0.0,,
2014-01-16,Lagos,32.9,27.0,27.8,84.4,0.3,100.0,12.5,rain,16.9,207.2,1010.8,51.2,,0.5,0.0,,
2014-01-17,Lagos,31.7,25.4,27.5,86.8,13.0,100.0,4.17,rain,18.4,224.9,1011.9,81.9,,0.54,0.0,,
2014-01-18,Lagos,32.2,24.6,27.6,86.6,1.0,100.0,41.67,rain,25.9,239.3,1011.6,75.4,,0.58,0.0,,
2014-01-19,Lagos,35.4,24.4,28.0,83.5,1.1,100.0,45.83,rain,25.9,254.3,1011.6,80.9,,0.61,0.0,,
2014-01-20,Lagos,32.6,25.6,27.6,83.2,0.6,100.0,25.0,rain,25.9,245.1,1011.8,65.1,,0.64,0.0,,
2014-01-21,Lagos,32.8,24.0,27.2,85.5,0.6,100.0,8.33,rain,29.5,250.9,1011.4,59.2,,0.68,0.0,,
2014-01-22,Lagos,30.5,25.0,26.9,87.9,0.4,100.0,4.17,rain,25.9,255.8,1010.7,50.3,,0.71,0.0,,
2014-01-23,Lagos,30.5,25.0,26.9,87.9,0.4,100.0,4.17,rain,25.9,255.8,1010.7,50.3,,0.71,0.0,,
2014-01-24,Lagos,31.3,24.0,27.1,86.5,1.0,100.0,8.33,rain,27.7,256.8,1009.9,50.1,,0.75,0.0,,
2014-01-25,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-26,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-27,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-28,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-29,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-30,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-01-31,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-01,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-02,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-03,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-04,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-05,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-06,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-07,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-08,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-09,Lagos,33.2,21.0,26.6,83.4,46.0,100.0,8.33,rain,40.7,230.6,1010.1,51.9,,0.81,1.0,,
2014-02-10,Lagos,32.0,25.0,27.6,85.1,0.6,100.0,20.83,rain,31.1,205.1,1011.0,67.6,,0.35,0.0,,
2014-02-11,Lagos,32.0,25.0,27.3,87.0,18.0,100.0,4.17,rain,64.8,205.8,1010.9,45.6,,0.38,0.0,,
2014-02-12,Lagos,30.0,25.1,27.1,85.6,18.0,100.0,4.17,rain,13.0,197.2,1010.0,52.8,,0.42,0.0,,
2014-02-13,Lagos,28.1,27.5,27.8,84.4,2.6,100.0,100.0,rain,15.5,210.5,1010.0,75.0,,0.45,0.0,,
2014-02-14,Lagos,28.3,27.3,27.7,85.1,4.8,100.0,100.0,rain,18.4,217.7,1010.0,65.1,,0.48,0.0,,
2014-02-15,Lagos,27.8,27.4,27.6,85.0,1.6,100.0,58.33,rain,16.6,221.9,1010.0,76.6,,0.5,0.0,,
2014-02-16,Lagos,27.9,27.2,27.6,84.5,1.1,100.0,45.83,rain,20.5,225.9,1010.0,72.1,,0.55,0.0,,
2014-02-17,Lagos,28.2,24.0,27.7,80.1,0.4,100.0,16.67,rain,14.4,204.7,1011.0,63.9,,0.59,0.0,,
2014-02-18,Lagos,28.2,24.0,27.7,80.1,0.4,100.0,16.67,rain,14.4,204.7,1011.0,63.9,,0.59,0.0,,
2014-02-19,Lagos,28.2,24.0,27.7,80.1,0.4,100.0,16.67,rain,14.4,204.7,1011.0,63.9,,0.59,0.0,,
2014-02-20,Lagos,32.9,27.3,27.9,84.4,0.9,100.0,37.5,rain,19.8,218.5,1010.7,77.3,,0.69,0.0,,
2014-02-21,Lagos,31.0,26.1,28.0,85.7,0.5,100.0,20.83,rain,19.8,220.6,1010.6,89.7,,0.73,0.0,,
2014-02-22,Lagos,35.4,27.6,28.3,85.5,1.9,100.0,70.83,rain,21.6,227.9,1010.6,86.1,,0.75,0.0,,
2014-02-23,Lagos,29.6,26.6,28.1,88.2,2.5,100.0,83.33,rain,22.0,224.7,1008.8,83.8,,0.8,0.0,,
2014-02-24,Lagos,32.0,27.6,28.1,83.7,3.7,100.0,95.83,rain,28.4,231.0,1008.0,73.5,,0.83,0.0,,
2014-02-25,Lagos,28.3,27.2,27.8,80.8,3.5,100.0,100.0,rain,27.0,207.8,1008.0,69.1,,0.86,0.0,,
2014-02-26,Lagos,27.8,26.9,27.5,86.4,1.9,100.0,75.0,rain,19.1,213.3,1008.0,63.3,,0.9,0.0,,
2014-02-27,Lagos,28.2,27.7,28.0,83.3,2.4,100.0,79.17,rain,20.9,223.3,1008.0,69.4,,0.93,0.0,,
2014-02-28,Lagos,28.1,27.7,27.9,85.7,3.8,100.0,100.0,rain,23.4,227.4,1008.0,83.0,,0.97,0.0,,
2014-03-01,Lagos,28.0,27.2,27.6,86.1,2.5,100.0,70.83,rain,19.4,234.4,1008.0,75.1,,0.0,0.0,,
2014-03-02,Lagos,31.0,27.9,28.2,79.8,1.2,100.0,50.0,rain,20.5,206.7,1012.0,74.5,,0.04,0.0,,
2014-03-03,Lagos,32.0,26.7,27.9,82.5,1.0,100.0,41.67,rain,18.4,198.8,1008.0,77.8,,0.07,0.0,,
2014-03-04,Lagos,33.0,27.4,28.8,79.7,1.3,100.0,54.17,rain,24.1,199.6,1008.1,49.4,,0.1,0.0,,
2014-03-05,Lagos,29.0,26.0,28.0,84.1,2.7,100.0,91.67,rain,27.7,210.4,1011.0,84.3,,0.13,0.0,,
2014-03-06,Lagos,31.2,24.0,27.2,86.1,5.0,100.0,4.17,rain,16.2,202.9,1011.5,89.8,,0.17,0.0,,
2014-03-07,Lagos,31.2,24.0,27.2,86.1,5.0,100.0,4.17,rain,16.2,202.9,1011.5,89.8,,0.17,0.0,,
2014-03-08,Lagos,31.2,24.0,27.2,86.1,5.0,100.0,4.17,rain,16.2,202.9,1011.5,89.8,,0.17,0.0,,
2014-03-09,Lagos,31.2,24.0,27.2,86.1,5.0,100.0,4.17,rain,16.2,202.9,1011.5,89.8,,0.17,0.0,,
2014-03-10,Lagos,31.2,24.0,27.2,86.1,5.0,100.0,4.17,rain,16.2,202.9,1011.5,89.8,,0.17,0.0,,
2014-03-11,Lagos,30.0,26.2,28.2,84.1,10.0,100.0,4.17,rain,24.1,210.6,1010.6,72.1,,0.33,0.0,,
2014-03-12,Lagos,32.0,26.0,28.6,81.4,261.0,100.0,4.17,rain,16.6,208.8,1012.0,47.2,,0.36,1.0,,
2014-03-13,Lagos,32.0,26.0,28.6,81.4,261.0,100.0,4.17,rain,16.6,208.8,1012.0,47.2,,0.36,1.0,,
2014-03-14,Lagos,32.0,26.0,28.6,81.4,261.0,100.0,4.17,rain,16.6,208.8,1012.0,47.2,,0.36,1.0,,
2014-03-15,Lagos,32.0,26.0,28.6,81.4,261.0,100.0,4.17,rain,16.6,208.8,1012.0,47.2,,0.36,1.0,,
2014-03-16,Lagos,32.6,28.0,28.5,84.8,1.9,100.0,79.17,rain,27.7,223.5,1008.8,68.1,,0.5,0.0,,
2014-03-17,Lagos,29.7,27.7,28.1,86.3,2.5,100.0,62.5,rain,22.3,221.9,1009.1,65.5,,0.53,0.0,,
2014-03-18,Lagos,33.2,26.1,28.5,83.4,2.1,100.0,70.83,rain,22.3,229.0,1012.0,79.0,,0.56,0.0,,
2014-03-19,Lagos,33.4,27.0,28.7,83.4,1.1,100.0,45.83,rain,23.2,220.6,1009.9,64.7,,0.6,0.0,,
2014-03-20,Lagos,32.2,27.0,28.5,84.0,1.1,100.0,41.67,rain,25.6,208.8,1010.9,63.8,,0.63,0.0,,
2014-03-21,Lagos,33.0,25.9,28.6,83.1,2.9,100.0,95.83,rain,21.6,233.1,1010.0,72.8,,0.67,0.0,,
2014-03-22,Lagos,28.9,28.3,28.6,83.8,5.0,100.0,100.0,rain,22.0,230.7,1010.0,59.8,,0.7,0.0,,
2014-03-23,Lagos,32.9,28.2,28.8,83.3,6.7,100.0,91.67,rain,29.4,228.0,1009.8,83.1,,0.74,0.0,,
2014-03-24,Lagos,29.2,24.0,27.5,83.2,3.7,100.0,62.5,rain,29.5,186.7,1013.0,81.7,,0.75,0.0,,
2014-03-25,Lagos,31.0,24.7,27.9,82.6,1.9,100.0,75.0,rain,20.2,221.1,1011.8,63.4,,0.81,0.0,,
2014-03-26,Lagos,28.6,27.0,28.2,82.4,3.8,100.0,91.67,rain,24.5,229.5,1011.5,77.4,,0.85,0.0,,
2014-03-27,Lagos,28.2,27.6,27.9,85.7,9.9,100.0,100.0,rain,30.2,231.3,1011.5,84.8,,0.88,0.0,,
2014-03-28,Lagos,31.6,26.0,27.7,81.3,2.1,100.0,54.17,rain,29.5,222.7,1011.2,72.3,,0.92,0.0,,
2014-03-29,Lagos,32.0,27.0,28.5,81.9,7.8,100.0,70.83,rain,33.5,212.9,1011.2,67.1,,0.95,0.0,,
2014-03-30,Lagos,32.0,27.0,28.6,82.8,3.9,100.0,70.83,rain,21.2,217.3,1011.2,70.9,,0.0,0.0,,
2014-03-31,Lagos,28.7,28.2,28.5,82.3,6.1,100.0,100.0,rain,19.1,217.4,1011.2,73.1,,0.02,0.0,,
2014-04-01,Lagos,33.0,28.0,29.6,78.6,0.1,100.0,4.17,rain,22.3,214.2,1011.6,57.9,,0.05,0.0,,
2014-04-02,Lagos,33.0,28.0,29.6,78.6,0.1,100.0,4.17,rain,22.3,214.2,1011.6,57.9,,0.05,0.0,,
2014-04-03,Lagos,33.0,28.0,29.6,78.6,0.1,100.0,4.17,rain,22.3,214.2,1011.6,57.9,,0.05,0.0,,
