Name,Datetime,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase,Flood
Lagos,03/09/2021,25.1,22,24.1,94,75,100,4.17,rain,18.4,257,1013.5,56.1,,0.88,0
Lagos,05/09/2021,31,23.9,26.2,86.8,4,100,4.17,rain,18.4,247.1,1013.4,61.7,,0.95,0
Lagos,06/09/2021,28.9,24,25.8,91.6,0.2,100,4.17,rain,20.5,227.7,1013.5,58.3,,0.98,0
Lagos,07/09/2021,30.8,24,26.2,89.4,31,100,4.17,rain,37.1,241.4,1013.2,64.3,,0,0
Lagos,09/09/2021,31,24.1,27.2,85.1,0.3,100,8.33,rain,25.9,211.8,1012.8,63.9,,0.09,1
Lagos,10/09/2021,31,25,26.8,86.7,2.9,100,33.33,rain,18.4,242.3,1013.5,81.7,,0.12,1
Lagos,11/09/2021,30.1,24.8,26.4,87.2,1,100,4.17,rain,14.4,249.6,1014.5,48.2,,0.16,1
Lagos,13/09/2021,26,21.4,24.6,91.3,45,100,4.17,rain,16.7,246.1,1012.9,55.4,,0.25,1
Lagos,15/09/2021,30,24.1,26.1,83.6,0.1,100,4.17,rain,18.4,228.2,1014.1,62.5,,0.3,1
Lagos,16/09/2021,31,23.8,27,84.4,2,100,4.17,rain,18.4,248,1014.7,49.7,,0.34,1
Lagos,18/09/2021,31,24.8,26.8,89.1,1,100,4.17,rain,18.4,235.9,1013.2,57.8,,0.41,1
Lagos,21/09/2021,30,25,26.8,86,2,100,4.17,rain,29.5,219.3,1012.4,63.4,,0.5,0
Lagos,22/09/2021,31,23,25.6,90.6,4,100,4.17,rain,38.9,198.4,1013,70.5,,0.55,0
Lagos,23/09/2021,31,23,26.4,85.5,21,100,8.33,rain,38.9,208.6,1012.6,47.5,,0.58,0
Lagos,25/09/2021,31,22.5,25.6,87.8,81,100,4.17,rain,17.5,236.9,1013.6,55.4,,0.64,0
Lagos,27/09/2021,30,24.9,27.1,84.3,0.3,100,4.17,rain,27.7,212.5,1012.7,54.6,,0.71,0
Lagos,28/09/2021,31.4,23,26.8,84.4,2.8,100,16.67,rain,37.1,211.4,1012.2,56.5,,0.74,0
Lagos,30/09/2021,29,24.7,26.3,89.8,4,100,4.17,rain,16.6,248.5,1012.5,54.3,,0.81,0
Lagos,01/10/2021,29.6,24.7,26.6,90.1,3,100,8.33,rain,14.8,230.9,1013.2,57,,0.84,0
Lagos,03/10/2021,31.1,24.8,27.2,86.7,1,100,12.5,rain,16.7,240.2,1012,63.6,,0.9,0
Lagos,06/10/2021,29,24.9,26.7,88.6,1,100,4.17,rain,18.4,229.9,1012.4,55.2,,0,0
Lagos,09/10/2021,29,24.8,26.7,91.3,30,100,4.17,rain,22.3,244.4,1011.4,65.2,,0.11,0
Lagos,10/10/2021,32,24,27.3,86.6,5,100,4.17,rain,18.4,224.2,1012.3,62.3,,0.14,0
Lagos,11/10/2021,32,24,27.7,85.8,2,100,4.17,rain,16.6,240.8,1012.7,58.2,,0.18,0
Lagos,12/10/2021,32,23,27.2,87.6,17,100,4.17,rain,27.7,220.4,1011.5,43.8,,0.21,0
Lagos,13/10/2021,33,24.9,28.3,79.9,0.1,100,4.17,rain,18.4,221.2,1011.4,49.1,,0.25,0
Lagos,15/10/2021,32.9,24.8,26.9,88.7,11,100,4.17,rain,16.6,228.9,1011.4,48.7,,0.32,0
Lagos,16/10/2021,32,23,26.9,85.9,26,100,8.33,rain,18.4,235.1,1011.1,59.5,,0.35,0
Lagos,17/10/2021,32,23,27,86.3,0.1,100,4.17,rain,21.6,195.1,1010.7,57.6,,0.39,0
Lagos,18/10/2021,29.1,23.2,26,88.8,22,100,8.33,rain,17.5,209.3,1011.9,63.7,,0.42,0
Lagos,19/10/2021,31.2,23.2,26.8,86.5,2,100,4.17,rain,18.4,221.2,1012.5,58.1,,0.46,0
Lagos,21/10/2021,30.1,25.1,27.2,87,0.5,100,4.17,rain,14.8,239.8,1012.5,56.8,,0.53,0
Lagos,22/10/2021,31,24,26.4,89.9,7,100,4.17,rain,14.8,204.9,1012.1,60.2,,0.56,0
Lagos,23/10/2021,29,23,25.9,88.3,20,100,8.33,rain,13,90,1013.5,62,,0.59,0
Lagos,25/10/2021,32,24.1,27.5,84.7,2,100,4.17,rain,18.4,220.4,1012.9,56.6,,0.66,0
Lagos,26/10/2021,33,24,27.7,81.1,4,100,4.17,rain,33.5,147.6,1013.4,50.1,,0.69,0
Lagos,28/10/2021,31,25,27.7,84.7,5,100,4.17,rain,14.8,198.5,1012.2,55.9,,0.75,0
Lagos,30/10/2021,33,24,27.9,84.1,3,100,4.17,rain,33.5,194.7,1011.8,55.6,,0.82,0
Lagos,31/10/2021,31,18,27.9,84.5,1,100,4.17,rain,25.9,186.9,1012.8,58.4,,0.85,0
Lagos,01/11/2021,32.8,23,27.5,82.2,3,100,4.17,rain,14.8,216.9,1013.2,49.1,,0.89,0
Lagos,02/11/2021,30.9,22,25.9,87.3,35,100,8.33,rain,40.7,159.5,1013.8,64.9,,0.92,0
Lagos,03/11/2021,32,23.8,27.5,84.2,28,100,4.17,rain,22.3,193.9,1012.4,56.9,,0.95,0
Lagos,05/11/2021,28.9,23,25.7,87.1,12,100,4.17,rain,29.5,84.3,1012,49.7,,0.02,0
Lagos,07/11/2021,32,23.9,26.2,88.7,11,100,4.17,rain,22.3,231.3,1010.2,61.2,,0.09,0
Lagos,10/11/2021,32,25,27.9,87.4,3,100,4.17,rain,14.8,237.2,1011.3,57.8,,0.19,0
Lagos,11/11/2021,32,23.2,26,90.1,126,100,4.17,rain,35.3,221.8,1011.7,59.2,,0.25,0
Lagos,13/11/2021,32,24.9,27.1,87,1,100,4.17,rain,18.4,200.7,1010.3,57.3,,0.3,0
Lagos,14/11/2021,32,23.9,26.8,84.5,0.2,100,8.33,rain,18.4,230.3,1011.3,52.5,,0.33,0
Lagos,15/11/2021,32.1,24,27.3,85.1,12,100,4.17,rain,13,225.9,1011.6,52.4,,0.36,0
Lagos,16/11/2021,32,24.9,27.7,85.8,0.3,100,8.33,rain,18.4,212.7,1010.8,47.7,,0.4,0
Lagos,20/11/2021,32,24,27.7,84.7,0.1,100,4.17,rain,14.8,192.9,1010.7,55.1,,0.54,0
Lagos,21/11/2021,33,25,28.6,81.8,0.9,100,4.17,rain,22.3,191.6,1009.7,49.9,,0.57,0
Lagos,22/11/2021,33,26,28.1,83.3,6,100,4.17,rain,14.8,219.3,1010.9,51.1,,0.6,0
Lagos,24/11/2021,33,25,28.4,81.8,0.9,100,4.17,rain,14.8,202.5,1011.5,52.9,,0.67,0
Lagos,26/11/2021,29.7,26,28.1,87.1,1,100,33.33,rain,14.8,214.5,1010.4,43.8,,0.74,0
Lagos,27/11/2021,33,25.1,28.7,83.5,0.2,100,8.33,rain,18.2,203.4,1010.8,50.4,,0.75,0
Lagos,01/12/2021,33,24.9,28.7,82.5,0.1,100,4.17,rain,20.5,202.2,1010.4,54.8,,0.9,0
Lagos,03/01/2022,31.1,26,28,81.9,0.3,100,8.33,rain,15.1,226,1009.7,76,,0.02,0
Lagos,04/01/2022,32.6,26.1,27.6,78.5,0.3,100,8.33,rain,14.8,179.7,1010.7,97.6,,0.06,0
Lagos,07/01/2022,34,15,27.6,83.4,0.1,100,4.17,rain,22.3,230,1010.8,22.2,,0.15,0
Lagos,08/01/2022,30.3,15,27.5,82.9,0.4,100,16.67,rain,16.6,233.1,1010.8,23.9,,0.19,0
Lagos,11/01/2022,34,22,29.2,74.7,0.8,100,8.33,rain,22,209.7,1009.4,42.5,75,0.29,0
Lagos,13/01/2022,32.1,26,28.6,80.9,1.2,100,12.5,rain,21.6,208.8,1012.3,54.8,75,0.35,0
Lagos,17/01/2022,34,14,28.2,74.9,0.1,100,4.17,rain,33.5,204.9,1014.2,54.1,60,0.48,0
Lagos,18/01/2022,34,10,27.1,76.3,0.2,100,8.33,rain,25.9,189.6,1014.5,53,30,0.5,0
Lagos,23/01/2022,36,23,27.9,59.4,0.1,100,4.17,rain,21.6,221,1011.5,11.8,30,0.69,0
Lagos,08/02/2022,34,24.9,28.7,80,0.1,100,4.17,rain,18.4,207.6,1011.1,40.6,60,0.25,0
Lagos,10/02/2022,35,25.9,29.5,80.1,0,0,0,rain,18.4,184.4,1009.9,36.6,75,0.3,0
Lagos,11/02/2022,35,24.8,28.8,79.3,0,0,0,rain,24,189.1,1009,35.7,75,0.33,0
Lagos,12/02/2022,35,26,29.2,76.9,0,0,0,rain,22.3,195.6,1009.8,50.9,75,0.36,0
Lagos,13/02/2022,34.1,25.2,28.9,78.9,1.1,100,8.33,rain,16.6,200.8,1010.6,45,75,0.39,0
Lagos,16/02/2022,34,25,29.2,80.8,0.1,100,4.17,rain,22.6,216.1,1010.7,43.6,75,0.5,0
Lagos,17/02/2022,35,27.1,29.9,78.3,0,0,0,rain,22.3,217.4,1009,55.9,75,0.53,0
Lagos,18/02/2022,35,25.9,29.3,80.8,0,0,0,rain,22,206,1008.9,40.2,75,0.56,0
Lagos,19/02/2022,34.9,27,29.6,81.9,0,0,0,rain,22.3,200.3,1010.1,54.7,75,0.6,0
Lagos,20/02/2022,35,25,28.6,82.3,0,0,0,rain,22.3,197.6,1011.2,45.9,75,0.63,0
Lagos,21/02/2022,34,25,29.1,79.6,0.1,100,4.17,rain,22.3,200,1010.9,55.2,60,0.67,0
Lagos,22/02/2022,35,26,29.4,79.6,0,0,0,rain,23,223.1,1011,49.2,75,0.71,0
Lagos,23/02/2022,35,26,29.5,80,0,0,0,rain,20.5,203.4,1011.7,51.9,75,0.75,0
Lagos,24/02/2022,34.1,26.6,28.4,84.4,0.1,100,4.17,rain,24.1,198.4,1010.8,37.6,75,0.78,0
Lagos,26/02/2022,36,27,29.7,80.2,0,0,0,rain,20.5,197.6,1009.7,41.7,100,0.85,0
Lagos,27/02/2022,35,26,28.5,77.8,0,0,0,rain,27.7,210.2,1010.5,50.7,75,0.88,0
Lagos,28/02/2022,36,26,29.7,78.3,0,0,0,rain,20.5,197.5,1010.3,47.4,75,0.92,0
Lagos,01/03/2022,35,26.8,29.9,77.4,0,0,0,rain,16.6,200,1009.9,45.3,75,0.95,0
Lagos,02/03/2022,34,27,29.8,78.6,0,0,0,rain,20.5,193.4,1010,51.9,75,0,0
Lagos,03/03/2022,35,24.6,29.6,75.7,0,0,0,rain,172.4,180.3,1010.1,49,75,0.02,0
Lagos,04/03/2022,34,26.2,29.7,77.1,0.7,100,12.5,rain,25.9,187.4,1009.5,63.9,75,0.06,0
Lagos,05/03/2022,35,24.6,29.5,73.7,2,100,8.33,rain,24.5,201.2,1008.9,53.7,60,0.09,0
Lagos,06/03/2022,29,25,27,87.6,7,100,4.17,rain,64.8,159,1009.4,53.8,60,0.12,0
Lagos,08/03/2022,34,26.8,30,78.2,0,0,0,rain,22.3,196.5,1008,48.4,75,0.18,0
Lagos,09/03/2022,35,26.8,30.3,80.2,0,0,0,rain,27.7,197.5,1007.7,53.3,100,0.22,0
Lagos,10/03/2022,34,28,30.4,80.3,0.1,100,4.17,rain,24.1,197.5,1008.2,55.9,100,0.25,0
Lagos,11/03/2022,34,27,29.7,78.3,0,0,0,rain,27.7,173.7,1009,50.6,100,0.28,0
Lagos,12/03/2022,32,22.8,26.9,83.7,26,100,4.17,rain,31.7,234.5,1009.8,43,60,0.31,0
Lagos,13/03/2022,34,24.8,28.3,83.3,0,0,0,rain,64.8,187.8,1009.4,50.1,75,0.34,0
Lagos,14/03/2022,34,24,28.4,81.6,2,100,4.17,rain,24.1,235.1,1009.3,39.6,75,0.38,0
Lagos,15/03/2022,34,25.9,28.9,85.3,12,100,4.17,rain,14.8,213,1010.5,56.4,100,0.41,0
Lagos,16/03/2022,33,25.7,29.2,81.6,1.4,100,4.17,rain,23.4,202.9,1010.3,63.5,75,0.44,0
Lagos,18/03/2022,34.1,26.5,29.2,83.7,0,0,0,rain,25.6,202.9,1009.1,50,75,0.5,0
Lagos,19/03/2022,35,26.4,29.8,80.8,0,0,0,rain,22.3,192.1,1009.8,45.8,100,0.54,0
Lagos,20/03/2022,34,27.3,30.1,78.9,0,0,0,rain,24.1,207,1010.1,52.7,100,0.58,0
Lagos,21/03/2022,34,27.8,29.9,81.3,0,0,0,rain,24.1,207.3,1010.1,58.4,75,0.61,0
Lagos,22/03/2022,33,27,29.5,80.6,0,0,0,rain,21.2,210.8,1010.2,58.1,75,0.65,0
Lagos,23/03/2022,34,20,29.4,80,0.2,100,8.33,rain,27.7,195.4,1010.4,63.3,100,0.68,0
Lagos,24/03/2022,36,27.1,29.6,76.2,240,100,4.17,rain,22.3,211,1009.9,38.5,100,0.72,0
Lagos,26/03/2022,34,27,29.7,81.1,0,0,0,rain,22.3,199.4,1009,61.3,100,0.79,0
Lagos,27/03/2022,35,27,30.4,80.7,0,0,0,rain,18.4,193.6,1010.6,46.8,75,0.83,0
Lagos,28/03/2022,35,27.1,30.3,81.5,0.1,100,4.17,rain,22.3,208.2,1010.7,58.5,100,0.86,0
Lagos,29/03/2022,35,28,30.5,77.9,0,0,0,rain,155.5,177.6,1009.3,48.9,75,0.9,0
Lagos,30/03/2022,35,26.3,30,78.5,0,0,0,rain,20.6,190.6,1007.5,57.7,75,0.94,0
Lagos,01/04/2022,36,27,30.5,76,0,0,0,rain,59.4,212.4,1009.5,50.5,100,0,0
Lagos,02/04/2022,33,24.1,28.5,78.8,35,100,4.17,rain,22.3,212.5,1010,50.5,75,0.04,0
Lagos,03/04/2022,34,26.8,29.6,78,0,0,0,rain,24.1,196.6,1010,54.6,75,0.07,0
Lagos,04/04/2022,33.1,26.9,29.5,80.2,0,0,0,rain,22.3,182.6,1010.5,55.3,75,0.1,0
Lagos,05/04/2022,34,27.8,30.1,78.5,0.1,100,4.17,rain,24.1,186.7,1010.3,59.8,75,0.14,0
Lagos,06/04/2022,33,24,28.6,82.3,9,100,4.17,rain,25.9,185.5,1010,53.3,75,0.17,0
Lagos,07/04/2022,33,25,29.2,79.1,0,0,0,rain,22.3,186.3,1010.2,46,75,0.2,0
Lagos,08/04/2022,33,23,28.1,79.5,5,100,4.17,rain,64.8,237.9,1010.4,38.4,75,0.23,0
Lagos,09/04/2022,29.9,24,27.1,84.5,0,0,0,rain,29.4,277,1010.3,55.2,75,0.25,0
Lagos,12/04/2022,34,24.8,28,81.9,6,100,4.17,rain,33.5,173.8,1009.2,56.4,75,0.36,0
Lagos,13/04/2022,31,24.7,27.4,83.7,0,0,0,rain,18.4,188.3,1009.2,50.1,60,0.39,0
Lagos,14/04/2022,32,25,28.6,81.6,0.6,100,4.17,rain,22.4,180.6,1009.8,52.1,60,0.42,0
Lagos,15/04/2022,32,25.8,28.9,79.6,0,0,0,rain,19.4,194.7,1010.2,64,60,0.46,0
Lagos,16/04/2022,33.2,26,28.3,80.1,7,100,4.17,rain,18,238.2,1010.2,63.9,60,0.5,0
Lagos,17/04/2022,33.2,25,28.9,83.4,0,0,0,rain,29.5,214.7,1009.4,53.3,60,0.52,0
Lagos,18/04/2022,29.1,23,25.7,86.3,36,100,8.33,rain,27.7,7.8,1010.7,49.6,10,0.56,0
Lagos,20/04/2022,34,24.3,29,82.9,2.1,100,4.17,rain,29.2,175,1010.6,51.2,60,0.63,0
Lagos,21/04/2022,30.1,23,26.6,83.8,20,100,4.17,rain,24.1,305.4,1010.8,54,60,0.67,0
Lagos,23/04/2022,34,25.1,29,80.7,0,0,0,rain,20.5,202.1,1009.9,43.2,60,0.75,0
Lagos,24/04/2022,28.3,22,25.7,91,28,100,4.17,rain,46.4,154.4,1010,62,75,0.77,0
Lagos,27/04/2022,33,23,28.6,79.4,0.1,100,4.17,rain,33.5,178.7,1010.1,68.4,75,0.88,0
Lagos,28/04/2022,31,23,26.5,84.4,24,100,4.17,rain,18.4,301.5,1011,53.8,30,0.91,0
Lagos,02/05/2022,32,25,28.3,82.8,0,0,0,rain,18.4,189.3,1012.4,57.4,60,0.05,0
Lagos,04/05/2022,32,23,27.1,83.1,13,100,8.33,rain,22.3,190.1,1011.6,52.3,60,0.12,0
Lagos,05/05/2022,33,23,27.6,81.6,0,0,0,rain,22.3,206.5,1011.9,46.7,60,0.15,0
Lagos,06/05/2022,28,22,25.4,89.4,48,100,8.33,rain,20.5,134.9,1011.9,58.5,60,0.18,0
Lagos,09/05/2022,33,24,28.4,80.5,0.1,100,4.17,rain,32,229.6,1010.7,44.9,60,0.25,0
Lagos,10/05/2022,32,21,27.8,83.7,1,100,4.17,rain,20.5,205.8,1011.8,59.1,60,0.31,0
Lagos,12/05/2022,32,24.2,28,85,9,100,8.33,rain,22.3,195,1012.3,50.9,60,0.38,0
Lagos,13/05/2022,32.8,25,29.1,80.7,0,0,0,rain,16.6,206.2,1012.3,57.3,60,0.41,0
Lagos,14/05/2022,33,22.2,27.8,81.4,0.9,100,4.17,rain,27.7,168.3,1012.2,55.4,60,0.44,0
Lagos,15/05/2022,33.1,25,29.1,82.3,0,0,0,rain,18.4,196.5,1012.6,47.2,60,0.48,0
Lagos,16/05/2022,33,25.9,28.6,82,3.9,100,20.83,rain,23.8,207.6,1012.2,60.6,60,0.5,0
Lagos,17/05/2022,29,24,27.5,82.8,6,100,4.17,rain,27.7,182.1,1011.9,66.2,60,0.54,0
Lagos,18/05/2022,32,24.1,28,82.8,0,0,0,rain,22.3,196.5,1010.9,56.6,30,0.58,0
Lagos,19/05/2022,31,24.9,27.6,83.6,1,100,4.17,rain,24.1,182.6,1011.5,67.5,60,0.61,0
Lagos,20/05/2022,31,25.2,28.2,82.1,0.6,100,8.33,rain,18.4,177.5,1012.5,72.8,30,0.65,0
Lagos,21/05/2022,30.8,24,26.4,90.8,22,100,4.17,rain,20.5,246,1013.7,56.7,30,0.68,0
Lagos,22/05/2022,30.8,23,26.3,87.8,1,100,4.17,rain,13,270.1,1014.3,48.1,30,0.75,0
Lagos,23/05/2022,31,22.6,26.8,85.6,2.5,100,4.17,rain,33.5,6.6,1013,53.4,30,0.75,0
Lagos,24/05/2022,31.1,23,26.5,84.5,0,0,0,rain,18.2,186.9,1013.8,53.8,30,0.79,0
Lagos,26/05/2022,31,24.9,27.2,85.9,0,0,0,rain,22.3,177.7,1015.8,57.4,60,0.86,0
Lagos,27/05/2022,31,24,26.7,85.6,0.1,100,4.17,rain,20.5,172.4,1015.3,49,30,0.89,0
Lagos,28/05/2022,33,25,28.8,78.6,0,0,0,rain,18.4,190.3,1013.4,54.2,60,0.93,0
Lagos,29/05/2022,33,25.9,29.1,75.3,0,0,0,rain,20.5,185.9,1012.1,61.5,30,0.96,0
Lagos,30/05/2022,33,26,28.9,81.3,0,0,0,rain,20.5,187,1012.1,58.3,30,0,0
Lagos,31/05/2022,31.1,24.9,27.6,83.2,3,100,4.17,rain,21.2,181.9,1011.9,70.9,60,0.03,0
Lagos,01/06/2022,33,24.8,28.3,80.1,1,100,4.17,rain,19.8,199.9,1011.1,63.1,30,0.07,0
Lagos,02/06/2022,33,25,28.7,80.7,0,0,0,rain,25.9,187.7,1009.9,47.6,60,0.1,0
Lagos,03/06/2022,28.5,23,26.5,86.9,6,100,4.17,rain,18.4,215.9,1009.9,65,60,0.13,0
Lagos,04/06/2022,32,23,26.9,83.9,0,0,0,rain,24.1,195.5,1011.4,53.6,60,0.17,0
Lagos,05/06/2022,31,22.7,26.9,77.5,5,100,8.33,rain,33.5,100.7,1012,56.1,30,0.2,0
Lagos,06/06/2022,32,23.7,27.5,79,3,100,4.17,rain,14.8,206.6,1013,54.2,30,0.23,0
Lagos,07/06/2022,34,24,28.1,79.2,0,0,0,rain,20.5,224.3,1013.1,42.4,60,0.25,0
Lagos,08/06/2022,32,25,28.6,81.1,0,0,0,rain,18.4,218.1,1012.6,55.6,60,0.3,0
Lagos,09/06/2022,33,24,28.5,80.6,0.2,100,4.17,rain,22.3,196,1011.7,57.2,60,0.33,0
Lagos,10/06/2022,33,21.5,26.9,84.7,18,100,4.17,rain,59.4,181.1,1011.9,55.7,60,0.37,0
Lagos,11/06/2022,27,23,25.6,88.4,4,100,4.17,rain,42.5,237.4,1013.8,45.2,30,0.4,0
Lagos,12/06/2022,31.8,23.6,27.3,81.9,0,0,0,rain,20.5,204.9,1013.8,47,30,0.43,0
Lagos,13/06/2022,32,24.5,27.9,81.1,0,0,0,rain,27.4,218.3,1012.8,44.5,30,0.47,0
Lagos,14/06/2022,32,26,28.4,80.9,0,0,0,rain,22.3,204.2,1011.4,62.5,60,0.5,0
Lagos,15/06/2022,28,25,26.2,89.2,2,100,4.17,rain,20.5,236.1,1012.1,64.9,60,0.53,0
Lagos,16/06/2022,29,23.6,25.3,89.9,4,100,8.33,rain,18.4,253.8,1012.7,54.3,10,0.57,0
Lagos,17/06/2022,30,22.7,24.8,92.3,0,0,0,rain,22.3,253.7,1013.1,47.3,10,0.6,0
Lagos,18/06/2022,29,23.7,25.1,91.7,106,100,12.5,rain,13,264.3,1014.2,52.5,10,0.64,0
Lagos,19/06/2022,30,22.9,25.8,86.3,0.1,100,4.17,rain,14.8,211.1,1014.3,52.9,30,0.67,0
Lagos,20/06/2022,32,24,27.9,79.2,0.5,100,4.17,rain,14.8,193.8,1014.2,44.4,30,0.7,0
Lagos,21/06/2022,29,23,26.5,85.8,3,100,8.33,rain,20.5,197.4,1013.5,66.2,30,0.75,0
Lagos,22/06/2022,31,22,26.2,81.6,5,100,4.17,rain,18.4,218.9,1013.1,44.8,10,0.77,0
Lagos,23/06/2022,30,24.9,27.2,83.8,0,0,0,rain,18.3,189.9,1013.1,51.4,30,0.81,0
Lagos,24/06/2022,31,22,25.1,90.8,73,100,8.33,rain,33.5,226.6,1012.4,67.9,30,0.84,0
Lagos,25/06/2022,31,21.9,26,83.7,0.2,100,8.33,rain,21.2,205.9,1012.7,56.8,30,0.87,0
Lagos,26/06/2022,29,24,26,87.3,0.5,100,4.17,rain,13,216.7,1013.4,49.7,30,0.91,0
Lagos,27/06/2022,31,23.8,26.9,86.1,0,0,0,rain,18.4,201.1,1013.4,61,30,0.94,0
Lagos,28/06/2022,32.3,25,27.8,83.9,2,100,4.17,rain,22.3,207.9,1013.1,57.1,30,0.98,0
Lagos,29/06/2022,30,25,26.8,90.8,0,0,0,rain,18.4,215.1,1013.6,69.5,30,0,0
Lagos,30/06/2022,28,24,25.2,94,52,100,8.33,rain,25.2,197.3,1013,81.4,30,0.05,0
Lagos,01/07/2022,30.8,23,25.9,88.1,15,100,8.33,rain,22.3,209,1013.3,55.5,10,0.08,0
Lagos,02/07/2022,30,24.9,26.7,84.5,1,100,4.17,rain,23.8,212.1,1014.9,54.7,10,0.11,0
Lagos,03/07/2022,30,24.1,26.8,84.3,0,0,0,rain,22.3,221,1015.6,52.4,10,0.15,0
Lagos,04/07/2022,29.1,24,25.9,88.4,8,100,4.17,rain,24.1,218.3,1014.5,57.6,10,0.18,0
Lagos,05/07/2022,27,24,25.5,90.6,33,100,8.33,rain,11.2,206.4,1015,57.2,10,0.22,0
Lagos,06/07/2022,30,23.9,26.7,85.8,0,0,0,rain,20.5,204.6,1014.6,52.9,10,0.25,0
Lagos,07/07/2022,30,24.8,26.9,84.9,4,100,4.17,rain,27.7,219.9,1014.4,58.3,30,0.25,0
Lagos,08/07/2022,26.3,21.8,24.2,94.2,65,100,12.5,rain,27.2,235.2,1014.9,61.8,30,0.32,0
Lagos,09/07/2022,25.3,23,24.3,96,70,100,12.5,rain,25.9,231.5,1015.3,64.4,10,0.35,0
Lagos,10/07/2022,29,23.9,26.2,88.1,4,100,4.17,rain,21.7,214.9,1014.1,65.9,10,0.39,0
Lagos,11/07/2022,27,24,25.6,90,0.2,100,4.17,rain,44.6,196.4,1013,64.7,10,0.42,0
Lagos,12/07/2022,25,23.9,24.2,98,17,100,8.33,rain,14.8,194.2,1014.8,54.7,10,0.46,1
Lagos,13/07/2022,27.8,23,25.1,90,10,100,4.17,rain,18.4,193,1015.2,56.1,10,0.5,1
Lagos,14/07/2022,29.7,23.8,25.9,85.4,0.1,100,4.17,rain,25.9,216,1013.9,62.9,10,0.52,1
Lagos,15/07/2022,30,23,26.6,83,0.1,100,4.17,rain,23.5,196.7,1013,55.7,10,0.56,0
Lagos,16/07/2022,29,23,26.1,83.3,1.7,100,12.5,rain,37.1,195.1,1013.8,65.6,10,0.59,0
Lagos,17/07/2022,30,24.1,26.4,82.7,0,0,0,rain,20.5,180.6,1015,66.2,10,0.62,0
Lagos,18/07/2022,29.1,19,25.2,79.6,0.6,100,12.5,rain,29.5,213.8,1015.2,49.9,10,0.66,0
Lagos,19/07/2022,27.8,14.9,23.9,74.7,0.1,100,4.17,rain,26.6,219.1,1014.9,81.9,10,0.69,0
Lagos,20/07/2022,30.3,14,23.9,73.8,0.1,100,4.17,rain,48.2,211.1,1015.4,72.9,10,0.75,0
Lagos,22/07/2022,28.6,14,24.1,80.5,0.1,100,4.17,rain,37.1,207.8,1013.4,89.9,10,0.79,0
Lagos,23/07/2022,29.2,16,24.9,79.2,5.8,100,37.5,rain,35.3,212.6,1013.1,96.2,10,0.82,0
Lagos,24/07/2022,27.1,17,24.6,84,19,100,8.33,rain,27.7,218.6,1013.8,87.9,10,0.86,0
Lagos,25/07/2022,29.6,22,25.8,81.8,162,100,4.17,rain,32,239.6,1013.6,94.5,10,0.89,0
Lagos,26/07/2022,27.9,23.7,25.9,84.8,2.2,100,33.33,rain,29.2,241.9,1012.7,91.1,30,0.92,0
Lagos,27/07/2022,27.9,21,25.3,86,10.4,100,54.17,rain,27.7,233.7,1012.5,94.9,10,0.96,0
Lagos,28/07/2022,27,23,25.5,82.5,6.6,100,41.67,rain,33.5,231.6,1013.3,89,10,0,0
Lagos,29/07/2022,28.1,24.4,26,78.1,0.7,100,16.67,rain,32.4,235.3,1014.3,90.3,10,0.02,0
Lagos,30/07/2022,31.1,23.1,26.1,77.6,0.1,100,4.17,rain,29.2,234.8,1014.5,84.4,10,0.06,0
Lagos,31/07/2022,27.7,23.6,25.6,81.5,0.8,100,25,rain,33.5,230.2,1014.1,92.6,10,0.09,0
Lagos,01/08/2022,26.1,23.9,25,84.7,3.9,100,12.5,rain,36.7,229.4,1014.1,70.8,10,0.13,0
Lagos,02/08/2022,27.4,21.4,24.9,78.5,0.3,100,12.5,rain,24.5,233.2,1014.7,80,10,0.16,0
Lagos,03/08/2022,30,21,25.6,77.6,0,0,0,rain,18.7,200.5,1014,47.8,10,0.2,0
Lagos,04/08/2022,29,22,26,77.7,0,0,0,rain,18.4,198.6,1013.8,60.2,10,0.23,0
Lagos,05/08/2022,31,23,26,80.7,0.1,100,4.17,rain,18.7,208.7,1014.5,54,10,0.25,0
Lagos,08/08/2022,29.6,23,25.9,80.6,0,0,0,rain,19,216.6,1013.2,56.1,10,0.37,0
Lagos,09/08/2022,30,23,25.8,82.7,0,0,0,rain,23.4,215.1,1013.6,59.8,10,0.41,0
Lagos,10/08/2022,30.4,23,25.9,83.2,0,0,0,rain,26.9,212,1013.9,51.5,10,0.44,0
Lagos,11/08/2022,31,23.9,26.4,79.3,0,0,0,rain,29.5,212,1013.6,47.7,10,0.48,0
Lagos,12/08/2022,27,23.1,25,85.2,0,0,0,rain,27.7,205.8,1013.5,58.7,10,0.5,0
Lagos,13/08/2022,29.1,24,26,82.9,0,0,0,rain,24.6,204.6,1013.8,72,10,0.55,0
Lagos,14/08/2022,27,24,25.9,83.6,0,0,0,rain,31.7,206.5,1012.2,85.1,10,0.58,0
Lagos,15/08/2022,28.1,23.8,24.9,89,5,100,12.5,rain,29.5,201,1012.2,74.8,10,0.61,0
Lagos,16/08/2022,27.8,14,24.6,87.5,5,100,8.33,rain,22.3,185.7,1013.9,79.3,10,0.64,0
